projects/Examen/out/Examen.elf:1a003038 000000c8 t uartProcessIRQ
projects/Examen/out/Examen.elf:10002b88 00000004 b rxIsrCallbackUART0
projects/Examen/out/Examen.elf:10002b8c 00000004 b rxIsrCallbackUART0Params
projects/Examen/out/Examen.elf:10002b90 00000004 b rxIsrCallbackUART2
projects/Examen/out/Examen.elf:10002b94 00000004 b rxIsrCallbackUART2Params
projects/Examen/out/Examen.elf:10002b98 00000004 b rxIsrCallbackUART3
projects/Examen/out/Examen.elf:10002b9c 00000004 b rxIsrCallbackUART3Params
projects/Examen/out/Examen.elf:10002ba0 00000004 b txIsrCallbackUART0
projects/Examen/out/Examen.elf:10002ba4 00000004 b txIsrCallbackUART0Params
projects/Examen/out/Examen.elf:10002ba8 00000004 b txIsrCallbackUART2
projects/Examen/out/Examen.elf:10002bac 00000004 b txIsrCallbackUART2Params
projects/Examen/out/Examen.elf:10002bb0 00000004 b txIsrCallbackUART3
projects/Examen/out/Examen.elf:10002bb4 00000004 b txIsrCallbackUART3Params
projects/Examen/out/Examen.elf:1a009434 00000048 t lpcUarts
projects/Examen/out/Examen.elf:1a000300 000000ac t keys_isr_config
projects/Examen/out/Examen.elf:1a0003ac 0000002c t buttonPressed
projects/Examen/out/Examen.elf:1a0003d8 00000034 t buttonReleased
projects/Examen/out/Examen.elf:10000a4c 00000001 b secuencia.14608
projects/Examen/out/Examen.elf:10000020 00000004 d dutty_led.14609
projects/Examen/out/Examen.elf:10000a50 00000004 b heap_end.5864
projects/Examen/out/Examen.elf:10000a58 00002000 b ucHeap
projects/Examen/out/Examen.elf:10000a54 00000004 b pucAlignedHeap.11506
projects/Examen/out/Examen.elf:10002a58 00000004 b xNextFreeByte
projects/Examen/out/Examen.elf:1a000bea 00000012 t prvGetDisinheritPriorityAfterTimeout
projects/Examen/out/Examen.elf:1a000bfc 0000001e t prvIsQueueFull
projects/Examen/out/Examen.elf:1a000c1a 0000001a t prvIsQueueEmpty
projects/Examen/out/Examen.elf:1a000c34 00000076 t prvCopyDataToQueue
projects/Examen/out/Examen.elf:1a000caa 00000024 t prvCopyDataFromQueue
projects/Examen/out/Examen.elf:1a000cce 0000006e t prvUnlockQueue
projects/Examen/out/Examen.elf:1a000dc0 0000001c t prvInitialiseNewQueue
projects/Examen/out/Examen.elf:1a000f88 00000018 t prvInitialiseMutex
projects/Examen/out/Examen.elf:1a001414 0000002c t prvResetNextTaskUnblockTime
projects/Examen/out/Examen.elf:1a001440 00000012 t prvDeleteTCB
projects/Examen/out/Examen.elf:1a001452 00000090 t prvInitialiseNewTask
projects/Examen/out/Examen.elf:1a0014e4 0000005c t prvInitialiseTaskLists
projects/Examen/out/Examen.elf:1a001540 000000a8 t prvAddNewTaskToReadyList
projects/Examen/out/Examen.elf:1a0015e8 0000004c t prvCheckTasksWaitingTermination
projects/Examen/out/Examen.elf:1a001634 00000028 t prvIdleTask
projects/Examen/out/Examen.elf:1a00165c 0000007c t prvAddCurrentTaskToDelayedList
projects/Examen/out/Examen.elf:10002a60 00000004 b pxDelayedTaskList
projects/Examen/out/Examen.elf:10002a64 00000004 b pxOverflowDelayedTaskList
projects/Examen/out/Examen.elf:10002a68 0000008c b pxReadyTasksLists
projects/Examen/out/Examen.elf:10002af4 00000004 b uxCurrentNumberOfTasks
projects/Examen/out/Examen.elf:10002af8 00000004 b uxDeletedTasksWaitingCleanUp
projects/Examen/out/Examen.elf:10002afc 00000004 b uxPendedTicks
projects/Examen/out/Examen.elf:10002b00 00000004 b uxSchedulerSuspended
projects/Examen/out/Examen.elf:10002b04 00000004 b uxTaskNumber
projects/Examen/out/Examen.elf:10002b08 00000004 b uxTopReadyPriority
projects/Examen/out/Examen.elf:10002b0c 00000014 b xDelayedTaskList1
projects/Examen/out/Examen.elf:10002b20 00000014 b xDelayedTaskList2
projects/Examen/out/Examen.elf:10002b34 00000004 b xIdleTaskHandle
projects/Examen/out/Examen.elf:10002b38 00000004 b xNextTaskUnblockTime
projects/Examen/out/Examen.elf:10002b3c 00000004 b xNumOfOverflows
projects/Examen/out/Examen.elf:10002b40 00000014 b xPendingReadyList
projects/Examen/out/Examen.elf:10002b54 00000004 b xSchedulerRunning
projects/Examen/out/Examen.elf:10002b58 00000014 b xTasksWaitingTermination
projects/Examen/out/Examen.elf:10002b6c 00000004 b xTickCount
projects/Examen/out/Examen.elf:10002b70 00000004 b xYieldPending
projects/Examen/out/Examen.elf:1a001f58 00000040 t prvTaskExitError
projects/Examen/out/Examen.elf:1a001f98 00000022 t prvPortStartFirstTask
projects/Examen/out/Examen.elf:1a001fc0 0000000e t vPortEnableVFP
projects/Examen/out/Examen.elf:1a002020 t pxCurrentTCBConst2
projects/Examen/out/Examen.elf:1a002100 t pxCurrentTCBConst
projects/Examen/out/Examen.elf:10002b74 00000001 b ucMaxSysCallPriority
projects/Examen/out/Examen.elf:10002b78 00000004 b ulMaxPRIGROUPValue
projects/Examen/out/Examen.elf:10000024 00000004 d uxCriticalNesting
projects/Examen/out/Examen.elf:1a0022f4 00000044 t Board_LED_Init
projects/Examen/out/Examen.elf:1a002338 00000040 t Board_TEC_Init
projects/Examen/out/Examen.elf:1a002378 00000040 t Board_GPIO_Init
projects/Examen/out/Examen.elf:1a0023b8 00000030 t Board_ADC_Init
projects/Examen/out/Examen.elf:1a0023e8 00000038 t Board_SPI_Init
projects/Examen/out/Examen.elf:1a002420 00000024 t Board_I2C_Init
projects/Examen/out/Examen.elf:1a0092c0 00000008 t GpioButtons
projects/Examen/out/Examen.elf:1a0092c8 0000000c t GpioLeds
projects/Examen/out/Examen.elf:1a0092d4 00000012 t GpioPorts
projects/Examen/out/Examen.elf:1a0092ec 00000004 t InitClkStates
projects/Examen/out/Examen.elf:1a0092f0 00000074 t pinmuxing
projects/Examen/out/Examen.elf:1a002594 0000002c t Chip_UART_GetIndex
projects/Examen/out/Examen.elf:1a009364 00000008 t UART_BClock
projects/Examen/out/Examen.elf:1a00936c 00000008 t UART_PClock
projects/Examen/out/Examen.elf:1a0026f0 00000014 t Chip_ADC_GetClockIndex
projects/Examen/out/Examen.elf:1a002704 00000032 t getClkDiv
projects/Examen/out/Examen.elf:1a0027cc 000000a0 t pll_calc_divs
projects/Examen/out/Examen.elf:1a00286c 0000010c t pll_get_frac
projects/Examen/out/Examen.elf:1a002978 0000004c t Chip_Clock_FindBaseClock
projects/Examen/out/Examen.elf:1a002bec 00000022 t Chip_Clock_GetDivRate
projects/Examen/out/Examen.elf:10002b80 00000008 b audio_usb_pll_freq
projects/Examen/out/Examen.elf:1a009380 0000006c t periph_to_base
projects/Examen/out/Examen.elf:1a0093ec 00000048 t InitClkStates
projects/Examen/out/Examen.elf:10000028 00000038 d i2c
projects/Examen/out/Examen.elf:1a002f30 00000014 t Chip_SSP_GetClockIndex
projects/Examen/out/Examen.elf:1a002f44 00000018 t Chip_SSP_GetPeriphClockIndex
projects/Examen/out/Examen.elf:10000060 00000004 d ClockSpeed
projects/Examen/out/Examen.elf:1a003114 00000002 t errorOcurred
projects/Examen/out/Examen.elf:1a003116 00000002 t doNothing
projects/Examen/out/Examen.elf:10000064 00000040 d timer_dd
projects/Examen/out/Examen.elf:1a003220 00000034 t gpioObtainPinInit
projects/Examen/out/Examen.elf:10002bb8 00000004 b g_hUsb
projects/Examen/out/Examen.elf:1a004400 00000050 t std
projects/Examen/out/Examen.elf:1a006df4 00000084 t __sbprintf
projects/Examen/out/Examen.elf:1a0096b0 00000010 t blanks.8693
projects/Examen/out/Examen.elf:1a0096c0 00000010 t zeroes.8694
projects/Examen/out/Examen.elf:1a006f48 00000124 t quorem
projects/Examen/out/Examen.elf:1a0097d0 0000000c t p05.7442
projects/Examen/out/Examen.elf:1a008ea0 00000076 t __sprint_r.part.0
projects/Examen/out/Examen.elf:100000a8 00000428 d impure_data
projects/Examen/out/Examen.elf:1a0097f0 t __init_array_end
projects/Examen/out/Examen.elf:1a0097ec b __preinit_array_end
projects/Examen/out/Examen.elf:1a0097ec t __init_array_start
projects/Examen/out/Examen.elf:1a0097ec b __preinit_array_start
projects/Examen/out/Examen.elf:1a003e08 0000002c T __aeabi_dcmpun
projects/Examen/out/Examen.elf:1a002a10 0000001c T Chip_Clock_GetDividerSource
projects/Examen/out/Examen.elf:1a000ab0 00000012 T _isatty_r
projects/Examen/out/Examen.elf:1a003dcc 00000012 T __aeabi_dcmple
projects/Examen/out/Examen.elf:1a0050fc 000000ba T strcpy
projects/Examen/out/Examen.elf:1a004f84 0000009c T _puts_r
projects/Examen/out/Examen.elf:1a003198 00000044 T TIMER2_IRQHandler
projects/Examen/out/Examen.elf:1a003d08 0000007a T __cmpdf2
