projects/protocolo/out/protocolo.elf:1a000330 00000098 t App_DMA_Test
projects/protocolo/out/protocolo.elf:100009f8 00000001 b channelTC
projects/protocolo/out/protocolo.elf:100009fc 00000004 b heap_end.5864
projects/protocolo/out/protocolo.elf:1a000604 00000044 t Board_LED_Init
projects/protocolo/out/protocolo.elf:1a000648 00000040 t Board_TEC_Init
projects/protocolo/out/protocolo.elf:1a000688 00000040 t Board_GPIO_Init
projects/protocolo/out/protocolo.elf:1a0006c8 00000030 t Board_ADC_Init
projects/protocolo/out/protocolo.elf:1a0006f8 00000038 t Board_SPI_Init
projects/protocolo/out/protocolo.elf:1a000730 00000024 t Board_I2C_Init
projects/protocolo/out/protocolo.elf:1a007a2c 00000008 t GpioButtons
projects/protocolo/out/protocolo.elf:1a007a34 0000000c t GpioLeds
projects/protocolo/out/protocolo.elf:1a007a40 00000012 t GpioPorts
projects/protocolo/out/protocolo.elf:1a007a58 00000004 t InitClkStates
projects/protocolo/out/protocolo.elf:1a007a5c 00000074 t pinmuxing
projects/protocolo/out/protocolo.elf:1a0008a4 0000002c t Chip_UART_GetIndex
projects/protocolo/out/protocolo.elf:1a007ad0 00000008 t UART_BClock
projects/protocolo/out/protocolo.elf:1a007ad8 00000008 t UART_PClock
projects/protocolo/out/protocolo.elf:1a000a40 00000014 t Chip_ADC_GetClockIndex
projects/protocolo/out/protocolo.elf:1a000a54 00000032 t getClkDiv
projects/protocolo/out/protocolo.elf:1a000b1c 000000a0 t pll_calc_divs
projects/protocolo/out/protocolo.elf:1a000bbc 0000010c t pll_get_frac
projects/protocolo/out/protocolo.elf:1a000cc8 0000004c t Chip_Clock_FindBaseClock
projects/protocolo/out/protocolo.elf:1a000f3c 00000022 t Chip_Clock_GetDivRate
projects/protocolo/out/protocolo.elf:10000a00 00000008 b audio_usb_pll_freq
projects/protocolo/out/protocolo.elf:1a007aec 0000006c t periph_to_base
projects/protocolo/out/protocolo.elf:1a007b58 00000048 t InitClkStates
projects/protocolo/out/protocolo.elf:10000000 00000038 d i2c
projects/protocolo/out/protocolo.elf:1a001280 00000104 t configDMAMux
projects/protocolo/out/protocolo.elf:10000a08 00000008 b ChannelHandlerArray
projects/protocolo/out/protocolo.elf:1a007ba0 00000078 t GPDMA_LUTPerAddr
projects/protocolo/out/protocolo.elf:1a007c18 0000001e t GPDMA_LUTPerBurst
projects/protocolo/out/protocolo.elf:1a007c38 0000001e t GPDMA_LUTPerWid
projects/protocolo/out/protocolo.elf:1a001750 00000014 t Chip_SSP_GetClockIndex
projects/protocolo/out/protocolo.elf:1a001764 00000018 t Chip_SSP_GetPeriphClockIndex
projects/protocolo/out/protocolo.elf:1a001804 000000e8 t getClkDiv
projects/protocolo/out/protocolo.elf:10000038 00000004 d ClockSpeed
projects/protocolo/out/protocolo.elf:1a007c58 00000048 t lpcUarts
projects/protocolo/out/protocolo.elf:10000a10 00000004 b callBackFuncParams
projects/protocolo/out/protocolo.elf:10000a18 00000008 b tickCounter
projects/protocolo/out/protocolo.elf:10000a20 00000004 b tickHookFunction
projects/protocolo/out/protocolo.elf:1a001b24 00000034 t gpioObtainPinInit
projects/protocolo/out/protocolo.elf:10000a24 00000004 b g_hUsb
projects/protocolo/out/protocolo.elf:1a002ca4 00000050 t std
projects/protocolo/out/protocolo.elf:1a0055b4 00000084 t __sbprintf
projects/protocolo/out/protocolo.elf:1a007ed4 00000010 t blanks.8693
projects/protocolo/out/protocolo.elf:1a007ee4 00000010 t zeroes.8694
projects/protocolo/out/protocolo.elf:1a005708 00000124 t quorem
projects/protocolo/out/protocolo.elf:1a007ff8 0000000c t p05.7442
projects/protocolo/out/protocolo.elf:1a007660 00000076 t __sprint_r.part.0
projects/protocolo/out/protocolo.elf:10000050 00000428 d impure_data
projects/protocolo/out/protocolo.elf:1a008018 t __init_array_end
projects/protocolo/out/protocolo.elf:1a008014 b __preinit_array_end
projects/protocolo/out/protocolo.elf:1a008014 t __init_array_start
projects/protocolo/out/protocolo.elf:1a008014 b __preinit_array_start
projects/protocolo/out/protocolo.elf:1a0026ac 0000002c T __aeabi_dcmpun
projects/protocolo/out/protocolo.elf:1a000d60 0000001c T Chip_Clock_GetDividerSource
projects/protocolo/out/protocolo.elf:1a000550 00000012 T _isatty_r
projects/protocolo/out/protocolo.elf:1a002670 00000012 T __aeabi_dcmple
projects/protocolo/out/protocolo.elf:1a003828 0000009c T _puts_r
projects/protocolo/out/protocolo.elf:1a0025ac 0000007a T __cmpdf2
projects/protocolo/out/protocolo.elf:1a000562 0000000a T _lseek_r
projects/protocolo/out/protocolo.elf:1a000130 00000002 W DebugMon_Handler
projects/protocolo/out/protocolo.elf:1a001384 000000c8 T makeCtrlWord
projects/protocolo/out/protocolo.elf:1a080000 A __top_MFlashA512
projects/protocolo/out/protocolo.elf:1a0025ac 0000007a T __eqdf2
projects/protocolo/out/protocolo.elf:1a0000c0 T __section_table_start
projects/protocolo/out/protocolo.elf:1a00211c 0000005a T __floatdidf
projects/protocolo/out/protocolo.elf:1a000166 00000002 W I2C0_IRQHandler
projects/protocolo/out/protocolo.elf:1a003800 00000028 T printf
projects/protocolo/out/protocolo.elf:1a0007ea 00000008 T __stdio_init
projects/protocolo/out/protocolo.elf:10000e84 00000001 B __lock___atexit_recursive_mutex
projects/protocolo/out/protocolo.elf:1a007938 00000034 T _wcrtomb_r
projects/protocolo/out/protocolo.elf:1a003938 00000020 T __sseek
projects/protocolo/out/protocolo.elf:1a002d00 00000054 T __sinit
projects/protocolo/out/protocolo.elf:1a007888 000000b0 T __swbuf_r
projects/protocolo/out/protocolo.elf:1a000126 00000002 W HardFault_Handler
projects/protocolo/out/protocolo.elf:1a000000 A __vectors_start__
projects/protocolo/out/protocolo.elf:1a000afa 0000000c T Chip_ADC_SetResolution
projects/protocolo/out/protocolo.elf:1a0037f4 0000000c T __malloc_unlock
projects/protocolo/out/protocolo.elf:1a001af8 0000002c T SysTick_Handler
projects/protocolo/out/protocolo.elf:1a000924 00000040 T Chip_UART_SetBaud
projects/protocolo/out/protocolo.elf:1a000166 00000002 W SPIFI_ADCHS_IRQHandler
projects/protocolo/out/protocolo.elf:10000e88 00000001 B __lock___arc4random_mutex
projects/protocolo/out/protocolo.elf:1a0004ac 00000002 W initialise_monitor_handles
projects/protocolo/out/protocolo.elf:1a000166 00000002 W SDIO_IRQHandler
projects/protocolo/out/protocolo.elf:1a00078c 0000001c T Board_UARTGetChar
projects/protocolo/out/protocolo.elf:1a006b30 000000ce T memmove
projects/protocolo/out/protocolo.elf:1a000132 00000002 W PendSV_Handler
projects/protocolo/out/protocolo.elf:1a000124 00000002 W NMI_Handler
projects/protocolo/out/protocolo.elf:1a006c00 0000004c T _Balloc
projects/protocolo/out/protocolo.elf:1a008020 R __exidx_end
projects/protocolo/out/protocolo.elf:1a0000fc T __data_section_table_end
